order_date,region,category,channel,customer_segment,product_id,quantity,unit_price,discount_pct,revenue,is_returning_customer,notes
2024-12-03,East,Books,Online,Enterprise,SKU-1084,6,47.99,0.15,244.75,False,expedited shipping requested
2025-09-21,North,Home & Kitchen,Online,Consumer,SKU-1007,10,27.07,0.0,270.7,False,expedited shipping requested
2025-09-04,West,Toys,Online,Consumer,SKU-1073,4,78.44,0.2,251.01,False,bulk order
2025-02-09,North,Apparel,Retail Store,SMB,SKU-1021,6,60.8,0.0,364.8,False,
2026-02-10,West,Home & Kitchen,Retail Store,SMB,SKU-1065,11,89.46,0.2,787.25,False,gift wrap
2025-11-05,West,Apparel,Online,Consumer,SKU-1086,9,29.52,0.15,225.83,False,
2025-08-10,West ,Toys,Online,SMB,SKU-1024,1,101.42,0.1,91.28,False,
2025-03-04,West,Electronics,Online,Consumer,SKU-1001,10,39.97,0.0,399.7,True,
2026-01-22,North,Apparel,Online,Consumer,SKU-1051,1,106.6,0.2,85.28,True,
2026-03-02,West,Home & Kitchen,Online,Consumer,SKU-1095,7,31.93,0.0,223.51,False,promo code applied
2026-04-15,Central,Apparel,Partner,Consumer,SKU-1055,8,11.17,0.0,89.36,False,first-time customer
2025-09-16,East,Toys,Online,Consumer,SKU-1088,4,38.16,0.0,152.64,True,
2026-02-06,East,Electronics,Online,SMB,SKU-1042,1,32.92,0.0,32.92,False,bulk order
2025-04-06,Central,Apparel,Online,Consumer,SKU-1071,4,28.59,0.2,91.49,False,first-time customer
2026-05-03,North,Electronics,Online,SMB,SKU-1026,11,57.37,0.15,536.41,False,promo code applied
2025-03-02,West,Home & Kitchen,Retail Store,Consumer,SKU-1031,7,44.27,0.05,294.4,False,
2026-03-16,South,Electronics,Online,Consumer,SKU-1048,4,57.29,0.0,229.16,False,
2025-08-13,North,Electronics,Online,Consumer,SKU-1110,5,58.83,0.2,235.32,True,
2025-11-05,West,Sports,Marketplace,SMB,SKU-1103,8,14.08,0.0,112.64,True,
2026-01-11,South,Apparel,Online,Consumer,SKU-1093,4,51.4,0.0,205.6,True,promo code applied
2024-12-02,North,Home & Kitchen,Online,Consumer,SKU-1035,4,44.92,0.0,179.68,False,promo code applied
2025-08-24,West,Books,Online,Consumer,SKU-1055,10,93.1,0.0,931.0,True,
2025-08-30,South,Electronics,Retail Store,Consumer,SKU-1015,10,70.48,0.05,669.56,True,
2025-08-31,North,Apparel,Online,SMB,SKU-1080,7,26.81,0.15,159.52,False,bulk order
2025-05-16,South,Toys,Online,Enterprise,SKU-1066,11,58.95,0.0,648.45,False,
2025-04-29,East,Electronics,Online,Consumer,SKU-1079,11,92.84,0.15,868.05,False,
2025-05-29,West,Electronics,Marketplace,Consumer,SKU-1101,3,35.04,0.0,105.12,False,gift wrap
2025-01-04,East,Sports,Online,Consumer,SKU-1103,6,30.89,0.15,157.54,False,expedited shipping requested
2026-04-30,North,Electronics,Online,Consumer,SKU-1014,9,41.57,0.0,374.13,False,gift wrap
2025-08-26,West,Apparel,Online,Consumer,SKU-1037,6,18.68,0.15,95.27,False,
2025-03-08,South,Books,Online,SMB,SKU-1117,3,40.22,0.1,108.59,True,
2025-01-14,South,Electronics,Retail Store,Enterprise,SKU-1035,9,62.61,0.0,563.49,False,first-time customer
2026-03-01,North,Home & Kitchen,Marketplace,Consumer,SKU-1100,7,75.25,0.0,526.75,False,
2026-02-07,West,Toys,Retail Store,Enterprise,SKU-1101,2,24.05,0.05,45.7,True,
2025-07-23,West,Home & Kitchen,Partner,Consumer,SKU-1080,7,32.76,0.0,229.32,False,expedited shipping requested
2025-03-16,West,Home & Kitchen,Online,Enterprise,SKU-1007,11,42.4,0.2,373.12,False,expedited shipping requested
2026-04-24,West,Toys,Online,Consumer,SKU-1117,2,63.09,0.15,107.25,False,expedited shipping requested
2025-06-24,Central,Apparel,Online,Consumer,SKU-1000,11,52.47,0.2,461.74,False,expedited shipping requested
2026-05-02,South,Electronics,Retail Store,Consumer,SKU-1114,3,21.71,0.15,55.36,False,
2025-03-06,East,Apparel,Online,Consumer,SKU-1082,7,13.62,0.0,95.34,True,
2025-01-12,South,Electronics,Marketplace,Consumer,SKU-1091,1,38.3,0.1,34.47,True,
2025-11-09,West,Electronics,Online,Enterprise,SKU-1019,11,70.13,0.2,617.14,True,
2026-03-20,West,Electronics,Retail Store,SMB,SKU-1105,11,50.0,0.0,550.0,True,
2025-11-22,South,Sports,Online,SMB,SKU-1033,3,40.07,0.15,102.18,False,
2025-07-15,South,Apparel,Marketplace,Consumer,SKU-1056,5,66.24,0.0,331.2,True,gift wrap
2025-09-11,Central,Sports,Marketplace,Consumer,SKU-1115,11,48.1,0.1,476.19,False,
2025-04-06,Central,Apparel,Online,SMB,SKU-1108,10,46.36,0.05,440.42,True,
2026-02-22,South,Home & Kitchen,Retail Store,SMB,SKU-1019,5,39.96,0.0,199.8,True,expedited shipping requested
2024-12-07,North,Home & Kitchen,Retail Store,Consumer,SKU-1077,6,59.5,0.0,357.0,False,first-time customer
2026-03-31,Central,Sports,Retail Store,SMB,SKU-1080,10,130.39,0.0,1303.9,False,
2026-01-18,North,Books,Online,SMB,SKU-1033,11,86.5,0.0,951.5,True,promo code applied
2025-01-10,East,Toys,Online,Consumer,SKU-1091,10,26.5,0.0,265.0,False,first-time customer
2025-03-11,East,Toys,Retail Store,SMB,SKU-1010,1,47.63,0.0,47.63,False,
2025-05-09,North,Toys,Online,Consumer,SKU-1043,7,112.21,0.1,706.92,False,
2025-04-25,Central,Apparel,Marketplace,Consumer,SKU-1073,3,68.24,0.15,174.01,False,expedited shipping requested
2025-10-08,West,Apparel,Online,Enterprise,SKU-1025,7,26.77,0.0,187.39,False,
2025-06-04,Central,Home & Kitchen,Online,Consumer,SKU-1088,4,55.01,0.0,220.04,True,first-time customer
2025-02-14,North,Apparel,Online,SMB,SKU-1038,7,42.97,0.15,255.67,False,
2026-02-26,West,Books,Online,Consumer,SKU-1064,11,39.29,0.0,432.19,False,
2025-08-09,Central,Home & Kitchen,Online,Consumer,SKU-1013,2,55.59,0.05,105.62,False,
2026-01-15,Central,Home & Kitchen,Online,SMB,SKU-1028,4,48.35,0.0,193.4,False,gift wrap
2025-11-04,South,Electronics,Retail Store,Consumer,SKU-1002,7,34.4,0.2,192.64,True,gift wrap
2025-05-18,Central,Apparel,Marketplace,Consumer,SKU-1088,8,33.03,0.05,251.03,True,
2025-07-03,East,Sports,Online,Enterprise,SKU-1083,2,53.13,0.15,90.32,False,bulk order
2025-02-05,West,Books,Online,Consumer,SKU-1090,8,28.75,0.2,184.0,True,
2026-01-05,South,Home & Kitchen,Partner,Consumer,SKU-1055,8,39.69,0.0,317.52,False,first-time customer
2025-08-15,South,Apparel,Retail Store,Consumer,SKU-1058,7,,0.0,189.77,True,promo code applied
2026-04-14,South,Apparel,Online,Consumer,SKU-1008,5,16.9,0.0,84.5,False,
2026-02-05,South,Electronics,Online,SMB,SKU-1090,3,35.49,0.1,95.82,False,
2025-12-17,Central,Sports,Partner,Consumer,SKU-1006,2,25.54,0.0,51.08,False,
2025-10-10,West,Home & Kitchen,Retail Store,Enterprise,SKU-1077,1,181.14,0.05,172.08,False,expedited shipping requested
2025-11-30,East,Sports,Online,SMB,SKU-1012,4,42.21,0.05,160.4,False,
2025-04-10,North,Electronics,Retail Store,SMB,SKU-1095,6,15.64,0.15,79.76,False,bulk order
2025-12-12,West,Apparel,Online,Consumer,SKU-1064,3,12.49,0.0,37.47,False,
2026-03-11,North,Sports,Marketplace,Consumer,SKU-1035,2,50.4,0.0,100.8,False,
2025-08-25,South,Toys,Marketplace,Consumer,SKU-1020,7,14.15,0.2,79.24,False,
2025-03-08,Central,Sports,Online,Consumer,SKU-1117,11,86.31,0.05,901.94,False,
2025-05-28,East,Home & Kitchen,Online,Consumer,SKU-1112,11,49.33,0.0,542.63,False,
2025-03-18,Central,Toys,Online,Consumer,SKU-1106,8,43.72,0.0,349.76,False,gift wrap
2025-09-21,West,Sports,Partner,Consumer,SKU-1047,2,113.89,0.0,227.78,True,
2025-03-17,East,Sports,Partner,Consumer,SKU-1115,6,71.29,0.15,363.58,True,
2025-03-19,Central,Home & Kitchen,Online,SMB,SKU-1045,8,56.5,0.0,452.0,False,first-time customer
2025-12-16,Central,Electronics,Online,Consumer,SKU-1077,4,64.42,0.1,231.91,False,expedited shipping requested
2025-09-05,West,Apparel,Partner,Consumer,SKU-1111,8,116.93,0.05,888.67,True,
2024-12-28,West,Home & Kitchen,Marketplace,Consumer,SKU-1055,2,60.56,0.15,102.95,True,promo code applied
2025-08-10,North,Home & Kitchen,Marketplace,Consumer,SKU-1098,1,38.67,0.05,36.74,True,
2026-03-16,South,Electronics,Online,Consumer,SKU-1045,2,95.45,0.0,190.9,True,
2026-04-11,North,Books,Online,SMB,SKU-1017,8,43.92,0.15,298.66,True,
2025-04-05,South,Electronics,Marketplace,Consumer,SKU-1052,9,148.53,0.05,1269.93,True,
2025-07-14,Central,Sports,Marketplace,SMB,SKU-1027,7,27.61,0.0,193.27,False,
2025-03-18,Central,Electronics,Online,Consumer,SKU-1075,7,46.28,0.0,323.96,False,promo code applied
2025-05-02,South,Books,Online,Consumer,SKU-1052,5,73.34,0.1,330.03,False,
2026-03-14,Central,Home & Kitchen,Retail Store,Consumer,SKU-1072,7,8.43,0.1,53.11,True,
2025-10-12,South,Sports,Retail Store,Consumer,SKU-1088,7,51.87,0.05,344.94,False,
2026-02-23,Central,Apparel,Partner,SMB,SKU-1023,2,38.05,0.0,76.1,False,
2026-01-15,North,Electronics,Retail Store,Consumer,SKU-1110,11,55.29,0.05,577.78,False,
2026-02-18,North,Electronics,Online,Consumer,SKU-1007,5,34.55,0.2,138.2,True,bulk order
2026-01-03,North,Electronics,Marketplace,Consumer,SKU-1006,5,23.54,0.0,117.7,False,
2025-12-12,Central,Toys,Retail Store,SMB,SKU-1000,3,49.39,0.0,148.17,True,
2026-01-13,South,Toys,Marketplace,Consumer,SKU-1052,2,40.71,0.1,73.28,True,
2025-07-12,South,Electronics,Online,SMB,SKU-1045,7,30.7,0.0,214.9,False,
2025-05-11,South,Apparel,Partner,Consumer,SKU-1003,3,68.41,0.1,184.71,False,bulk order
2025-09-29,North ,Electronics,Retail Store,Consumer,SKU-1105,8,76.92,0.0,615.36,False,
2025-01-26,South,Toys,Retail Store,SMB,SKU-1077,1,33.25,0.2,26.6,False,
2025-10-22,East,Electronics,Retail Store,SMB,SKU-1006,10,74.93,0.1,674.37,False,
2025-01-02,West,Electronics,Retail Store,Consumer,SKU-1097,7,44.05,0.0,308.35,True,promo code applied
2025-04-08,North,Electronics,Online,Consumer,SKU-1099,2,35.22,0.0,70.44,False,
2025-12-26,East,Sports,Marketplace,SMB,SKU-1030,11,33.27,0.2,292.78,False,gift wrap
2025-11-22,East,Apparel,Online,Consumer,SKU-1087,10,84.2,0.2,673.6,False,
2025-11-04,West,Books,Online,SMB,SKU-1048,5,17.56,0.05,83.41,True,bulk order
2025-06-22,East,Toys,Online,Consumer,SKU-1002,11,84.3,0.2,741.84,False,
2025-06-24,East,Electronics,Online,Consumer,SKU-1022,2,69.88,0.0,139.76,True,
2025-05-09,Central,Apparel,Online,SMB,SKU-1056,11,35.0,0.05,365.75,False,promo code applied
2025-05-17,North,Toys,Online,Consumer,SKU-1028,4,53.29,0.0,213.16,False,expedited shipping requested
2025-10-11,West,Apparel,Online,Consumer,SKU-1010,2,83.04,0.15,141.17,False,
2025-09-21,North,Toys,Marketplace,Enterprise,SKU-1110,9,18.5,0.2,133.2,False,gift wrap
2025-09-22,North,Apparel,Partner,Consumer,SKU-1108,1,19.77,0.15,16.8,False,
2026-02-20,East,Electronics,Online,SMB,SKU-1010,8,77.53,0.05,589.23,False,promo code applied
2025-08-25,North,Apparel,Online,SMB,SKU-1080,5,116.04,0.0,580.2,False,
2025-09-06,East,Apparel,Online,Consumer,SKU-1035,4,105.86,0.0,423.44,False,first-time customer
2026-03-21,West,Sports,Retail Store,Consumer,SKU-1040,1,90.65,0.0,90.65,True,promo code applied
2024-12-04,North,Electronics,Retail Store,Consumer,SKU-1016,5,88.92,0.05,422.37,True,
2025-12-11,West,Electronics,Online,Consumer,SKU-1077,10,59.02,0.0,590.2,True,
2025-09-23,West,Electronics,Online,Consumer,SKU-1095,11,110.37,0.1,1092.66,False,gift wrap
2025-04-20,South,Toys,Online,Consumer,SKU-1066,9,42.41,0.2,305.35,True,
2025-10-18,East,Books,Retail Store,SMB,SKU-1088,7,35.81,0.15,213.07,True,
2026-03-10,East,Toys,Marketplace,SMB,SKU-1078,4,186.0,0.0,744.0,True,gift wrap
2025-08-04,Central,Apparel,Retail Store,SMB,SKU-1105,9,75.9,0.0,683.1,True,promo code applied
2025-11-29,North,Electronics,Retail Store,Consumer,SKU-1003,8,42.85,0.0,342.8,False,
2025-06-06,North,Sports,Online,Consumer,SKU-1027,5,78.63,0.15,334.18,False,
2026-02-23,Central,Electronics,Online,SMB,SKU-1080,11,90.85,0.2,799.48,False,
2024-12-25,East,Electronics,Online,Consumer,SKU-1058,1,128.07,0.0,128.07,True,first-time customer
2024-12-19,South,Electronics,Online,Consumer,SKU-1043,6,117.19,0.1,632.83,True,
2026-02-22,West,Electronics,Marketplace,Consumer,SKU-1089,11,46.54,0.0,511.94,True,
2025-02-26,East,Electronics,Retail Store,Consumer,SKU-1082,1,17.35,0.0,17.35,False,
2026-03-13,West,Apparel,Online,SMB,SKU-1088,7,76.58,0.0,536.06,False,promo code applied
2025-05-16,West,Electronics,Online,Consumer,SKU-1109,7,27.59,0.0,193.13,False,promo code applied
2025-10-29,West,Electronics,Online,Consumer,SKU-1065,4,61.11,0.0,244.44,False,promo code applied
2026-05-02,North,Home & Kitchen,Online,Consumer,SKU-1091,5,73.6,0.1,331.2,False,
2025-03-09,Central,Home & Kitchen,Online,Consumer,SKU-1065,9,65.94,0.15,504.44,False,
2025-07-19,South,Apparel,Retail Store,SMB,SKU-1040,9,104.25,0.2,750.6,False,
2025-11-03,West,Home & Kitchen,Retail Store,Consumer,SKU-1030,5,43.54,0.1,195.93,False,expedited shipping requested
2025-04-09,North,Books,Retail Store,Consumer,SKU-1022,3,39.48,0.0,118.44,False,first-time customer
2025-11-28,West,Books,Marketplace,Consumer,SKU-1093,1,87.36,0.1,78.62,True,
2025-03-16,North,Toys,Retail Store,Consumer,SKU-1029,11,90.55,0.2,796.84,False,
2025-05-09,Central,Toys,Online,Consumer,SKU-1100,11,162.22,0.2,1427.54,False,bulk order
2026-03-19,West,Apparel,Online,Consumer,SKU-1103,6,39.72,0.0,238.32,False,expedited shipping requested
2025-06-26,North,Electronics,Marketplace,Consumer,SKU-1046,9,46.52,0.1,376.81,False,gift wrap
2025-07-21,East,Apparel,Online,Consumer,SKU-1078,4,70.39,0.05,267.48,False,first-time customer
2025-04-05,Central,Sports,Online,SMB,SKU-1046,2,47.85,0.05,90.92,False,bulk order
2025-04-06,North,Home & Kitchen,Online,SMB,SKU-1040,9,38.63,0.0,347.67,False,
2026-04-14,Central,Apparel,Online,SMB,SKU-1068,6,40.11,0.0,240.66,True,gift wrap
2025-10-15,West,Books,Online,Consumer,SKU-1021,9,29.13,0.0,262.17,False,
2025-02-02,South,Electronics,Retail Store,Consumer,SKU-1102,5,83.9,0.05,398.52,False,gift wrap
2025-01-12,West,Sports,Online,Consumer,SKU-1084,9,72.92,0.1,590.65,True,first-time customer
2025-04-23,Central,Toys,Marketplace,SMB,SKU-1083,2,47.53,0.0,95.06,True,expedited shipping requested
2025-11-06,Central,Books,Retail Store,SMB,SKU-1001,7,35.76,0.05,237.8,False,
2025-02-04,West,Sports,Online,Consumer,SKU-1020,3,22.65,0.0,67.95,True,
2024-12-20,Central,Toys,Partner,Consumer,SKU-1035,6,23.5,0.05,133.95,False,gift wrap
2026-05-21,North,Sports,Online,SMB,SKU-1013,2,63.35,0.05,120.36,False,
2025-03-16,West,Apparel,Online,SMB,SKU-1092,6,54.26,0.0,325.56,True,promo code applied
2025-07-12,East,Electronics,Online,Consumer,SKU-1041,3,52.89,0.1,142.8,True,gift wrap
2026-05-21,East,Sports,Online,SMB,SKU-1077,4,45.97,0.15,156.3,True,promo code applied
2025-04-30,West,Home & Kitchen,Marketplace,Consumer,SKU-1013,8,97.51,0.2,624.06,False,promo code applied
2026-04-25,South,Books,Partner,SMB,SKU-1081,11,60.33,0.0,663.63,True,
2025-03-21,West,Electronics,Online,SMB,SKU-1084,3,33.25,0.1,89.78,True,
2026-01-09,West,Sports,Online,Consumer,SKU-1098,6,70.16,0.15,357.82,True,
2025-11-23,South,Apparel,Online,SMB,SKU-1064,7,36.9,0.2,206.64,True,
2024-12-26,North,Home & Kitchen,Online,Consumer,SKU-1040,1,70.45,0.0,70.45,False,promo code applied
2026-05-19,South,Apparel,Online,Enterprise,SKU-1044,11,13.93,0.0,153.23,False,
2025-11-10,South,Home & Kitchen,Retail Store,Consumer,SKU-1095,8,31.74,0.2,203.14,True,
2025-08-06,Central,Electronics,Online,SMB,SKU-1061,1,23.12,0.0,23.12,False,expedited shipping requested
2026-03-25,West,Electronics,Retail Store,SMB,SKU-1027,4,13.13,0.0,52.52,False,expedited shipping requested
2026-02-27,North,Toys,Online,Consumer,SKU-1054,9,110.69,0.0,996.21,False,
2025-03-24,South,Toys,Online,Consumer,SKU-1001,9,109.01,0.0,981.09,False,
2025-03-10,East,Home & Kitchen,Online,SMB,SKU-1062,5,21.56,0.0,107.8,False,
2025-02-07,Central,Apparel,Online,Consumer,SKU-1022,2,79.66,0.0,159.32,False,first-time customer
2026-03-05,Central,Books,Partner,SMB,SKU-1025,10,,0.2,224.96,False,
2026-01-07,North,Sports,Online,SMB,SKU-1082,4,152.31,0.0,609.24,True,
2025-10-08,East,Electronics,Online,SMB,SKU-1004,7,41.45,0.2,232.12,False,expedited shipping requested
2024-12-17,Central,Electronics,Online,SMB,SKU-1038,4,38.53,0.0,154.12,False,
2025-04-28,Central,Electronics,Online,Consumer,SKU-1007,6,99.72,0.05,568.4,True,
2025-04-24,North,Books,Partner,Consumer,SKU-1083,11,43.31,0.15,404.95,False,
2025-10-17,West,Electronics,Retail Store,SMB,SKU-1029,6,54.24,0.15,276.62,False,first-time customer
2025-04-04,West,Books,Online,SMB,SKU-1048,11,36.34,0.0,399.74,False,expedited shipping requested
2026-01-15,North,Electronics,Retail Store,Consumer,SKU-1110,11,55.29,0.05,577.78,False,
2026-03-02,Central,Electronics,Retail Store,SMB,SKU-1097,1,57.42,0.0,57.42,True,bulk order
2025-03-02,North,Home & Kitchen,Online,Consumer,SKU-1066,5,50.92,0.2,203.68,False,
2025-04-01,West,Home & Kitchen,Partner,SMB,SKU-1007,10,27.43,0.1,246.87,True,
2025-05-05,North,Electronics,Retail Store,Consumer,SKU-1018,2,28.36,0.05,53.88,True,
2025-04-16,North,Apparel,Online,Consumer,SKU-1021,9,40.78,0.15,311.97,False,
2025-08-31,South,Books,Online,Consumer,SKU-1045,2,89.43,0.1,160.97,True,
2025-01-28,Central,Home & Kitchen,Online,SMB,SKU-1032,1,22.41,0.1,20.17,True,
2026-02-27,Central,Sports,Online,SMB,SKU-1087,2,45.48,0.15,77.32,False,expedited shipping requested
2025-04-15,East,Books,Retail Store,Consumer,SKU-1040,4,,0.15,48.93,False,promo code applied
2025-12-12,East,Home & Kitchen,Online,Consumer,SKU-1014,4,42.96,0.05,163.25,True,
2025-12-24,Central,Books,Partner,Consumer,SKU-1040,9,66.93,0.05,572.25,False,bulk order
2025-08-25,East,Apparel,Retail Store,Consumer,SKU-1032,7,53.13,0.0,371.91,True,
2025-12-10,North,Electronics,Online,Consumer,SKU-1116,11,37.66,0.2,331.41,False,
2024-12-04,South,Sports,Retail Store,Consumer,SKU-1008,1,88.37,0.0,88.37,True,expedited shipping requested
2025-01-23,Central,Toys,Partner,Consumer,SKU-1066,5,36.82,0.15,156.48,False,promo code applied
2024-12-23,West,Electronics,Retail Store,Consumer,SKU-1093,5,133.26,0.15,566.35,False,
2025-11-04,East ,Sports,Retail Store,Consumer,SKU-1119,8,,0.0,196.0,True,first-time customer
2026-02-01,South,Apparel,Online,Consumer,SKU-1017,4,38.86,0.0,155.44,True,first-time customer
2025-11-12,North,Sports,Retail Store,Enterprise,SKU-1106,6,21.69,0.15,110.62,True,first-time customer
2025-06-29,South,Toys,Online,Consumer,SKU-1091,3,97.06,0.1,262.06,True,
2026-01-14,West,Apparel,Online,Consumer,SKU-1086,3,88.5,0.1,238.95,False,gift wrap
2026-04-08,West,Home & Kitchen,Marketplace,Consumer,SKU-1069,9,118.77,0.0,1068.93,False,promo code applied
2026-04-06,Central,Apparel,Online,Consumer,SKU-1081,9,30.87,0.0,277.83,False,expedited shipping requested
2025-07-28,South,Home & Kitchen,Online,Consumer,SKU-1022,4,61.97,0.0,247.88,False,first-time customer
2025-02-15,South,Electronics,Online,Consumer,SKU-1094,4,47.56,0.05,180.73,False,promo code applied
2025-03-16,Central,Books,Retail Store,SMB,SKU-1084,9,126.25,0.0,1136.25,True,first-time customer
2026-01-09,South,Apparel,Online,Consumer,SKU-1008,2,52.67,0.05,100.07,False,
2025-01-30,North,Apparel,Retail Store,Consumer,SKU-1117,5,92.22,0.15,391.94,True,
2025-06-16,North,Toys,Online,Consumer,SKU-1022,4,141.15,0.15,479.91,False,gift wrap
2026-02-28,South,Toys,Marketplace,SMB,SKU-1029,3,26.53,0.15,67.65,True,expedited shipping requested
2025-05-07,South,Electronics,Online,Consumer,SKU-1102,11,136.75,0.2,1203.4,False,
2026-01-31,East,Apparel,Online,SMB,SKU-1002,11,77.91,0.05,814.16,True,first-time customer
2025-11-20,West,Apparel,Online,Consumer,SKU-1069,5,77.31,0.15,328.57,False,
2026-05-22,East,Apparel,Online,SMB,SKU-1000,11,53.88,0.2,474.14,True,
2026-02-18,East,Toys,Marketplace,Consumer,SKU-1106,8,50.83,0.1,365.98,False,bulk order
2025-09-23,West,Electronics,Retail Store,SMB,SKU-1078,4,93.46,0.1,336.46,False,
2026-02-06,South,Home & Kitchen,Online,Consumer,SKU-1029,4,19.35,0.15,65.79,False,
2025-05-28,South,Electronics,Retail Store,Consumer,SKU-1012,6,58.65,0.2,281.52,True,gift wrap
2025-11-19,East,Toys,Partner,SMB,SKU-1082,6,31.82,0.05,181.37,False,promo code applied
2025-09-13,West,Electronics,Marketplace,Consumer,SKU-1020,11,70.18,0.05,733.38,False,
2024-12-02,North,Home & Kitchen,Retail Store,Consumer,SKU-1113,11,95.92,0.2,844.1,True,
2025-04-22,North,Books,Marketplace,SMB,SKU-1026,3,64.39,0.0,193.17,False,
2025-06-13,North,Sports,Retail Store,Consumer,SKU-1117,10,40.25,0.15,342.12,False,first-time customer
2025-10-05,North,Books,Partner,Consumer,SKU-1032,1,14.93,0.1,13.44,True,
2026-05-06,Central,Books,Online,Enterprise,SKU-1030,7,50.76,0.0,355.32,False,promo code applied
2025-06-30,West,Toys,Retail Store,Consumer,SKU-1117,10,37.55,0.0,375.5,False,bulk order
2024-12-02,North,Sports,Retail Store,Consumer,SKU-1105,3,,0.1,134.92,True,
2025-02-05,North,Electronics,Partner,Consumer,SKU-1069,1,44.86,0.0,44.86,False,expedited shipping requested
2025-03-29,North,Toys,Online,Consumer,SKU-1019,5,39.91,0.0,199.55,False,
2026-01-02,Central,Electronics,Marketplace,Consumer,SKU-1119,7,30.47,0.2,170.63,True,promo code applied
2025-01-08,West,Home & Kitchen,Online,Enterprise,SKU-1099,8,14.24,0.0,113.92,False,gift wrap
2025-11-08,South,Toys,Online,SMB,SKU-1016,4,30.22,0.1,108.79,False,
2024-12-10,North,Electronics,Partner,Enterprise,SKU-1014,7,67.56,0.15,401.98,True,first-time customer
2025-06-26,East,Home & Kitchen,Online,Consumer,SKU-1116,1,40.49,0.0,40.49,True,expedited shipping requested
2025-03-28,West,Electronics,Retail Store,Consumer,SKU-1055,11,131.34,0.0,1444.74,True,first-time customer
2024-12-29,South,Home & Kitchen,Retail Store,Enterprise,SKU-1097,4,35.96,0.05,136.65,False,
